Date,BND,BNDX,SPY,VBR,VEA,VOE,VTI,VTIP,VTV,VWO,VWOB
2017-11-15,62.645381927490234,41.25737380981445,223.98492431640625,105.49085235595703,33.50962829589844,86.78378295898438,114.82723236083984,37.09571075439453,81.11067962646484,34.15232849121094,50.83287811279297
2017-11-16,62.56111526489258,41.2498779296875,225.88897705078125,106.71546936035156,33.8322868347168,87.34870910644531,115.87354278564453,37.08074188232422,81.69694519042969,34.759944915771484,50.96661376953125
2017-11-17,62.62244415283203,41.25737380981445,225.22518920898438,107.11532592773438,33.701683044433594,87.6270523071289,115.65557098388672,37.088226318359375,81.52830505371094,34.95470428466797,51.01118087768555
2017-11-20,62.584110260009766,41.27988052368164,225.60940551757812,107.54853820800781,33.76313400268555,87.83174133300781,115.95201873779297,37.028377532958984,81.7129898071289,35.102725982666016,50.99207305908203
2017-11-21,62.63780212402344,41.31742858886719,227.08551025390625,108.18164825439453,34.02432632446289,88.10191345214844,116.75419616699219,37.0208854675293,82.03424072265625,35.53897476196289,51.05574035644531
2017-11-22,62.76810073852539,41.37746810913086,226.88467407226562,108.16498565673828,34.139556884765625,88.06099700927734,116.66700744628906,37.073265075683594,81.9458999633789,35.65583038330078,51.265907287597656
2017-11-24,62.752723693847656,41.33994674682617,227.4086456298828,108.04003143310547,34.35466766357422,88.17559814453125,116.93729400634766,37.0657844543457,82.01815795898438,35.52340316772461,51.18948745727539
2017-11-27,62.72975158691406,41.37746810913086,227.29519653320312,107.9067611694336,34.139556884765625,88.06099700927734,116.81523895263672,37.073265075683594,82.03424072265625,35.15726089477539,51.25319290161133
2017-11-28,62.72975158691406,41.27988052368164,229.60105895996094,109.53956604003906,34.30857467651367,89.16625213623047,117.97491455078125,37.05830001831055,83.23885345458984,35.36759948730469,51.32960510253906
2017-11-29,62.576454162597656,41.21985626220703,229.4613037109375,110.422607421875,34.16261672973633,89.72296905517578,117.97491455078125,37.028377532958984,83.84918212890625,34.87681198120117,51.17041778564453
2017-11-30,62.48442077636719,41.2498779296875,231.4702606201172,110.77247619628906,34.23175811767578,90.16508483886719,118.88176727294922,37.01342010498047,84.5076904296875,34.6508903503418,51.100345611572266
2017-12-01,62.65190124511719,41.37608337402344,230.98980712890625,110.4642562866211,34.13187789916992,90.15689086914062,118.6463851928711,37.043331146240234,84.45148468017578,34.31591033935547,51.262054443359375
2017-12-04,62.65958786010742,41.39860916137695,230.71035766601562,110.8891372680664,33.99361801147461,90.54987335205078,118.48939514160156,37.00593185424805,84.7486343383789,34.432762145996094,51.22370529174805
2017-12-05,62.73641586303711,41.42865753173828,229.88058471679688,109.8394546508789,33.94751739501953,89.85397338867188,117.98363494873047,37.00593185424805,84.26678466796875,34.37822723388672,51.35795593261719
2017-12-06,62.8055534362793,41.466209411621094,229.9242401123047,109.31462097167969,33.79386520385742,89.60835266113281,117.91390991210938,36.99845504760742,84.17845916748047,33.94977569580078,51.37708282470703
2017-12-07,62.72104263305664,41.43616485595703,230.64923095703125,110.03935241699219,33.89374542236328,90.12415313720703,118.38475036621094,37.028377532958984,84.33905029296875,33.99650573730469,51.281253814697266
